video_path,split
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7LHmNEH65Pk.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7LHmNEH65Pk.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7LHmNEH65Pk.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7LHmNEH65Pk.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7MwZm3mhSA8.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7nhJXn9PI0I.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7nhJXn9PI0I.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7nhJXn9PI0I.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7nJPNkWZDOY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7P2F5Mk_Q1s.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7P2F5Mk_Q1s.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7pLWTfnOSIU.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7pLWTfnOSIU.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7pLYJKO75_c.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7PYAn9njCHI.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7PYAn9njCHI.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7QeVs-mXmcI.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7qGYGbIg45c.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7qGYGbIg45c.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7qGYGbIg45c.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7RQbn7LM10I.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7rZF73nDGEY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7s3itKIXww0.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7tlMys6MZ34.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7tlMys6MZ34.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7tlMys6MZ34.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7tlMys6MZ34.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7tlMys6MZ34.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7TvOygqwNuE.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7UQt8QB3cQY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7UQt8QB3cQY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7UQt8QB3cQY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7UQt8QB3cQY.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7vF5WLD1RxY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7Wr-fwmpRfw.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7Wr-fwmpRfw.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7wsksuXYoMY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7wsksuXYoMY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7wsksuXYoMY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7wsksuXYoMY.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7wsksuXYoMY.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7Y3S4nfQHeo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7Y3S4nfQHeo.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7Y3S4nfQHeo.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7Y4cUPFEt-4.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7Y4cUPFEt-4.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7Y4cUPFEt-4.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7ZnijRlK5-E.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\7ZnijRlK5-E.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8-OKP1nf19E.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8-OKP1nf19E.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8-OKP1nf19E.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\81f9t2HMNas.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\81f9t2HMNas.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\81f9t2HMNas.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\81f9t2HMNas.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\81f9t2HMNas.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\836kYlEs9GI.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\836kYlEs9GI.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\836kYlEs9GI.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\83cmR2fkyy8.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\83cmR2fkyy8.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\83cmR2fkyy8.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\84emxO86qa8.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\84emxO86qa8.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\84emxO86qa8.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\84Lz5a9yRZg.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\84Lz5a9yRZg.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\84Lz5a9yRZg.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\853IG69l2SE.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\853IG69l2SE.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\86HyqfDcAJM.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\86upzmhvpXw.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\86upzmhvpXw.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\86upzmhvpXw.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\87r3cLkrw4A.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8aLr0vNobr4.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8aLr0vNobr4.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8aLr0vNobr4.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8AnIttmflwI.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8aPfoJiDeBY.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8AyIkT2Dg14.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8BE-2l-RBjA.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8BE-2l-RBjA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8bn3HZY76xU.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8bn3HZY76xU.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8bn3HZY76xU.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8Bt-vEroq6M.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8Bt-vEroq6M.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8c4_VDh2r5s.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8cIuBkFoh0s.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8dVcA5J1Dcw.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8e4nnel_x-M.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8e4nnel_x-M.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8eeZjC_bmtc.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8eeZjC_bmtc.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8g5jPiQ6XdA.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8g5jPiQ6XdA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8g5jPiQ6XdA.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8GFElKeREfQ.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8GFElKeREfQ.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8gvBbE6iZNo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8gvBbE6iZNo.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8gvBbE6iZNo.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8hfhLOXpCNM.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8hfhLOXpCNM.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8hGOOynn3ZU.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8hGOOynn3ZU.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8HqEniErmmE.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8hW6WfYBP18.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8hW6WfYBP18.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8i7H-uSCQcc.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8i7H-uSCQcc.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8KyS0FKbKfI.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8lg8A_zFOmg.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8mZZlnbmOYE.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8mZZlnbmOYE.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8mZZlnbmOYE.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8mZZlnbmOYE.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8n6G3V3-Tk8.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8n6G3V3-Tk8.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8narByy2B5g.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8narByy2B5g.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8narByy2B5g.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8OGiv7FetSQ.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8OGiv7FetSQ.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8OGiv7FetSQ.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8OGiv7FetSQ.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8pM3X-xsD4s.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8PXQ_5tUv74.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8PXQ_5tUv74.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8PXQ_5tUv74.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8PXQ_5tUv74.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8py6SksNsZQ.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8py6SksNsZQ.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8py6SksNsZQ.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8py6SksNsZQ.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8qDKGnABATw.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8qesctueAV0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8qG1sMihtPA.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8qG1sMihtPA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8qG1sMihtPA.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8QtlG5ujHyc.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8RObWRnyuG0.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8RVJqjILSD0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8RVJqjILSD0.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8RVJqjILSD0.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8toLcoDcGOY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8toLcoDcGOY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8waTw8jF1Ys.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8XBprf4NyOg.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8XBprf4NyOg.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8XBprf4NyOg.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8XBprf4NyOg.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8xHdW7Zx_OY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8xHdW7Zx_OY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8XJCdulCPkM.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8XJCdulCPkM.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8XJCdulCPkM.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8yFYvQ_kxW8.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8yFYvQ_kxW8.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8yFYvQ_kxW8.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8yFYvQ_kxW8.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8Yo-27O0P38.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8YQKwMdiaAE.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8YQKwMdiaAE.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8z-WF2UNRb8.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8Z6PrQdqffA.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8Z6PrQdqffA.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8Z6PrQdqffA.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8Z6PrQdqffA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8ZHpqRJ39HA.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8ZHpqRJ39HA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8ZHpqRJ39HA.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\8ZHpqRJ39HA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9-lptN92A68.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\90p68AEmNMA.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\90p68AEmNMA.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\93XyRBd_HqU.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\98fnGDVky00.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\98fnGDVky00.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\98fnGDVky00.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\98fnGDVky00.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\98fnGDVky00.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\98fnGDVky00.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\99OBSlFjLXI.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\99OBSlFjLXI.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9a-3LrB7cDI.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9a-3LrB7cDI.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9a-3LrB7cDI.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9a-3LrB7cDI.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9AsxY-x-TjM.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9AsxY-x-TjM.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9AsxY-x-TjM.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9c66Lb7e1BQ.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9c66Lb7e1BQ.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cHxDnk6SUs.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cHxDnk6SUs.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cHxDnk6SUs.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cHxDnk6SUs.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cj8rrj1wSk.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cj8rrj1wSk.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cj8rrj1wSk.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9CPKW0sqR3E.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9CPKW0sqR3E.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9CPKW0sqR3E.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9CPKW0sqR3E.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9CPKW0sqR3E.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Crw2RtrBcY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Crw2RtrBcY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Crw2RtrBcY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Crw2RtrBcY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Crw2RtrBcY.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cWmvIfAAn0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9DF_-PXbpkg.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9DF_-PXbpkg.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9DF_-PXbpkg.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9eNHxfOV2Kg.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9eNHxfOV2Kg.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9FN1KxoTMtQ.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9hMSThogdKo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9hqH1PJ6cG8.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9J-KIPMQmqk.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9J-KIPMQmqk.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9KAqOrdiZ4I.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9KAqOrdiZ4I.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9kEyN8a76j4.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9kEyN8a76j4.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Lbj3wpwk-c.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Lbj3wpwk-c.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Lbj3wpwk-c.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9Lbj3wpwk-c.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9mAw0B-mEPQ.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9mAw0B-mEPQ.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9mM_0vrO3wc.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9n8dNi-ERQ0.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9n8dNi-ERQ0.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9ND95tPlYt4.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9o10YrQykMk.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9o10YrQykMk.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\9o10YrQykMk.003.mp4,train
